lat,lon,cloud_amount
-54.5,322.9665,95.60000000000001
-54.5,324.689,88.10000000000001
-54.5,326.41147,96.30000000000001
-54.5,328.13397,97.5
-54.5,329.85645,96.9
-54.5,331.57895,95.60000000000001
-54.5,333.30142,95.10000000000001
-54.5,335.02393,93.80000000000001
-54.5,336.7464,94.0
-54.5,338.4689,91.80000000000001
-54.5,340.19138,91.4
-54.5,341.91388,89.4
-54.5,343.63635,90.2
-54.5,345.35886,90.80000000000001
-54.5,347.08133,89.30000000000001
-54.5,348.80383,88.30000000000001
-54.5,350.5263,88.30000000000001
-54.5,352.2488,89.30000000000001
-54.5,353.97128,90.7
-54.5,355.6938,91.5
-54.5,357.41626,92.10000000000001
-54.5,359.13876,93.10000000000001
-53.5,0.8411215,92.80000000000001
-53.5,2.5233645,94.0
-53.5,4.2056074,93.7
-53.5,5.8878508,93.10000000000001
-53.5,7.570093,93.5
-53.5,9.2523365,94.80000000000001
-53.5,10.93458,95.10000000000001
-53.5,12.616822,96.0
-53.5,14.299066,96.30000000000001
-53.5,15.981308,97.2
-53.5,17.663551,96.0
-53.5,19.345795,97.10000000000001
-53.5,21.028038,94.80000000000001
-53.5,22.710281,94.4
-53.5,24.392523,93.7
-53.5,26.074766,93.0
-53.5,27.75701,93.60000000000001
-53.5,29.439253,92.30000000000001
-53.5,31.121496,91.0
-53.5,32.803738,92.7
-53.5,34.48598,94.10000000000001
-53.5,36.168224,94.4
-53.5,37.850468,93.4
-53.5,39.53271,94.4
-53.5,41.214954,94.30000000000001
-53.5,42.897198,94.4
-53.5,44.57944,93.9
-53.5,46.26168,94.9
-53.5,47.943924,94.10000000000001
-53.5,49.626167,94.5
-53.5,51.30841,95.4
-53.5,52.990654,93.5
-53.5,54.672897,93.30000000000001
-53.5,56.35514,93.2
-53.5,58.037384,92.4
-53.5,59.719627,93.4
-53.5,61.40187,93.2
-53.5,63.084114,92.80000000000001
-53.5,64.76636,93.7
-53.5,66.44859,92.9
-53.5,68.130844,91.2
-53.5,69.81308,90.5
-53.5,71.49533,90.10000000000001
-53.5,73.17757,86.80000000000001
-53.5,74.85982,90.2
-53.5,76.54205,92.7
-53.5,78.224304,94.0
-53.5,79.90654,95.4
-53.5,81.58879,96.60000000000001
-53.5,83.27103,96.30000000000001
-53.5,84.95328,93.7
-53.5,86.63551,94.10000000000001
-53.5,88.317764,91.0
-53.5,90.0,89.7
-53.5,91.682236,89.5
-53.5,93.36449,91.2
-53.5,95.04672,87.9
-53.5,96.72897,85.30000000000001
-53.5,98.41121,84.9
-53.5,100.09346,82.7
-53.5,101.775696,86.7
-53.5,103.45795,87.4
-53.5,105.14018,90.7
-53.5,106.82243,90.2
-53.5,108.50467,90.80000000000001
-53.5,110.18692,89.2
-53.5,111.869156,89.9
-53.5,113.55141,90.30000000000001
-53.5,115.23364,90.5
-53.5,116.91589,88.0
-53.5,118.59813,87.60000000000001
-53.5,120.28038,88.10000000000001
-53.5,121.962616,87.7
-53.5,123.64487,87.7
-53.5,125.3271,85.80000000000001
-53.5,127.00934,86.4
-53.5,128.69159,85.9
-53.5,130.37384,82.30000000000001
-53.5,132.05606,78.9
-53.5,133.73831,80.4
-53.5,135.42056,81.9
-53.5,137.10281,81.7
-53.5,138.78503,79.10000000000001
-53.5,140.46729,76.10000000000001
-53.5,142.14954,76.3
-53.5,143.83179,76.3
-53.5,145.514,77.2
-53.5,147.19626,80.2
-53.5,148.87851,85.2
-53.5,150.56073,85.4
-53.5,152.24298,85.7
-53.5,153.92523,87.2
-53.5,155.60748,86.2
-53.5,157.2897,84.10000000000001
-53.5,158.97195,78.5
-53.5,160.6542,79.0
-53.5,162.33646,84.30000000000001
-53.5,164.01868,86.5
-53.5,165.70093,84.5
-53.5,167.38318,81.2
-53.5,169.06543,78.80000000000001
-53.5,170.74765,77.5
-53.5,172.4299,77.7
-53.5,174.11215,77.7
-53.5,175.7944,77.60000000000001
-53.5,177.47662,79.30000000000001
-53.5,179.15887,81.10000000000001
-53.5,180.84113,85.5
-53.5,182.52335,91.9
-53.5,184.2056,92.2
-53.5,185.88785,92.5
-53.5,187.5701,91.4
-53.5,189.25232,88.60000000000001
-53.5,190.93457,88.9
-53.5,192.61682,86.9
-53.5,194.29907,86.5
-53.5,195.9813,86.9
-53.5,197.66354,87.30000000000001
-53.5,199.3458,87.60000000000001
-53.5,201.02805,87.2
-53.5,202.71027,89.0
-53.5,204.39252,89.30000000000001
-53.5,206.07477,87.10000000000001
-53.5,207.75702,86.80000000000001
-53.5,209.43924,87.0
-53.5,211.12149,89.10000000000001
-53.5,212.80374,90.7
-53.5,214.486,89.60000000000001
-53.5,216.16821,91.10000000000001
-53.5,217.85046,90.80000000000001
-53.5,219.53271,90.2
-53.5,221.21494,91.80000000000001
-53.5,222.89719,92.4
-53.5,224.57944,91.7
-53.5,226.26169,92.10000000000001
-53.5,227.94391,92.10000000000001
-53.5,229.62616,93.80000000000001
-53.5,231.30841,93.4
-53.5,232.99066,92.80000000000001
-53.5,234.67288,92.4
-53.5,236.35513,90.9
-53.5,238.03738,89.9
-53.5,239.71964,89.30000000000001
-53.5,241.40186,88.2
-53.5,243.0841,87.2
-53.5,244.76636,88.10000000000001
-53.5,246.44861,89.10000000000001
-53.5,248.13083,90.10000000000001
-53.5,249.81308,88.60000000000001
-53.5,251.49533,87.9
-53.5,253.17755,85.80000000000001
-53.5,254.8598,87.0
-53.5,256.54205,88.60000000000001
-53.5,258.2243,89.80000000000001
-53.5,259.90656,88.80000000000001
-53.5,261.58878,88.5
-53.5,263.27103,88.7
-53.5,264.95328,88.60000000000001
-53.5,266.63553,86.9
-53.5,268.31775,86.4
-53.5,270.0,85.0
-53.5,271.68225,84.2
-53.5,273.3645,82.5
-53.5,275.04672,82.2
-53.5,276.72897,82.30000000000001
-53.5,278.41122,82.60000000000001
-53.5,280.09348,82.5
-53.5,281.7757,84.4
-53.5,283.45795,85.80000000000001
-53.5,285.1402,88.7
-53.5,286.82245,
-53.5,288.50467,
-53.5,290.18692,79.5
-53.5,291.86917,67.9
-53.5,293.5514,59.5
-53.5,295.23364,66.4
-53.5,296.9159,71.9
-53.5,298.59814,74.3
-53.5,300.28036,78.2
-53.5,301.96262,82.30000000000001
-53.5,303.64487,83.4
-53.5,305.32712,84.10000000000001
-53.5,307.00934,88.60000000000001
-53.5,308.6916,92.5
-53.5,310.37384,93.2
-53.5,312.0561,94.0
-53.5,313.7383,94.10000000000001
-53.5,315.42056,95.30000000000001
-53.5,317.1028,94.5
-53.5,318.78506,96.4
-53.5,320.4673,96.30000000000001
-53.5,322.14954,89.2
-53.5,323.8318,89.5
-53.5,325.514,96.4
-53.5,327.19626,97.2
-53.5,328.8785,96.9
-53.5,330.56076,95.60000000000001
-53.5,332.24298,94.0
-53.5,333.92523,93.0
-53.5,335.60748,92.10000000000001
-53.5,337.28973,93.0
-53.5,338.97195,92.4
-53.5,340.6542,91.5
-53.5,342.33646,90.80000000000001
-53.5,344.0187,91.30000000000001
-53.5,345.70093,89.30000000000001
-53.5,347.38318,89.30000000000001
-53.5,349.06543,88.4
-53.5,350.74768,90.10000000000001
-53.5,352.4299,88.80000000000001
-53.5,354.11215,89.60000000000001
-53.5,355.7944,90.80000000000001
-53.5,357.47665,91.30000000000001
-53.5,359.15887,91.7
-52.5,0.82191783,92.4
-52.5,2.4657536,93.7
-52.5,4.109589,93.4
-52.5,5.7534246,94.2
-52.5,7.3972607,94.60000000000001
-52.5,9.041096,95.60000000000001
-52.5,10.684931,96.9
-52.5,12.328768,96.5
-52.5,13.972603,97.30000000000001
-52.5,15.616438,96.80000000000001
-52.5,17.260273,96.4
-52.5,18.90411,97.2
-52.5,20.547943,96.30000000000001
-52.5,22.19178,93.5
-52.5,23.835617,94.30000000000001
-52.5,25.47945,93.7
-52.5,27.123287,92.7
-52.5,28.767124,91.9
-52.5,30.410957,90.30000000000001
-52.5,32.054794,90.9
-52.5,33.69863,92.9
-52.5,35.34247,93.9
-52.5,36.9863,94.0
-52.5,38.63014,95.10000000000001
-52.5,40.27397,95.9
-52.5,41.91781,96.10000000000001
-52.5,43.561646,95.2
-52.5,45.20548,95.4
-52.5,46.849316,96.30000000000001
-52.5,48.493153,96.30000000000001
-52.5,50.136986,97.7
-52.5,51.780823,97.2
-52.5,53.42466,96.30000000000001
-52.5,55.068493,96.0
-52.5,56.71233,95.30000000000001
-52.5,58.356167,93.7
-52.5,60.0,93.9
-52.5,61.643837,93.0
-52.5,63.28767,94.30000000000001
-52.5,64.9315,94.9
-52.5,66.57535,92.9
-52.5,68.21918,92.30000000000001
-52.5,69.86302,91.9
-52.5,71.50685,92.5
-52.5,73.15068,88.2
-52.5,74.794525,88.5
-52.5,76.438354,91.0
-52.5,78.0822,93.0
-52.5,79.72603,96.9
-52.5,81.36986,96.9
-52.5,83.0137,95.4
-52.5,84.65753,93.0
-52.5,86.30138,94.30000000000001
-52.5,87.945206,90.10000000000001
-52.5,89.589035,89.10000000000001
-52.5,91.23288,90.9
-52.5,92.87671,90.4
-52.5,94.52055,87.10000000000001
-52.5,96.16438,85.30000000000001
-52.5,97.80821,84.60000000000001
-52.5,99.45206,84.80000000000001
-52.5,101.09589,87.2
-52.5,102.73973,88.2
-52.5,104.38356,88.7
-52.5,106.027405,90.2
-52.5,107.671234,86.60000000000001
-52.5,109.31506,87.10000000000001
-52.5,110.95891,88.80000000000001
-52.5,112.60274,87.2
-52.5,114.24658,88.9
-52.5,115.89041,87.5
-52.5,117.53424,86.80000000000001
-52.5,119.178085,87.5
-52.5,120.821915,88.30000000000001
-52.5,122.46576,89.30000000000001
-52.5,124.10959,87.60000000000001
-52.5,125.75342,84.30000000000001
-52.5,127.39726,83.0
-52.5,129.04109,81.30000000000001
-52.5,130.68492,81.80000000000001
-52.5,132.32877,82.0
-52.5,133.9726,81.7
-52.5,135.61644,83.9
-52.5,137.26027,82.30000000000001
-52.5,138.90411,77.4
-52.5,140.54794,75.4
-52.5,142.19177,77.2
-52.5,143.83562,77.4
-52.5,145.47945,78.5
-52.5,147.12329,80.5
-52.5,148.76712,84.2
-52.5,150.41095,84.9
-52.5,152.0548,80.30000000000001
-52.5,153.69862,80.5
-52.5,155.34247,81.80000000000001
-52.5,156.9863,82.4
-52.5,158.63013,79.30000000000001
-52.5,160.27397,76.7
-52.5,161.9178,77.10000000000001
-52.5,163.56165,82.60000000000001
-52.5,165.20547,82.4
-52.5,166.84932,77.80000000000001
-52.5,168.49315,74.5
-52.5,170.13698,76.10000000000001
-52.5,171.78082,78.4
-52.5,173.42465,79.30000000000001
-52.5,175.0685,77.5
-52.5,176.71233,78.10000000000001
-52.5,178.35616,82.7
-52.5,180.0,85.10000000000001
-52.5,181.64383,91.80000000000001
-52.5,183.28767,91.9
-52.5,184.9315,90.80000000000001
-52.5,186.57533,89.10000000000001
-52.5,188.21918,89.10000000000001
-52.5,189.863,87.10000000000001
-52.5,191.50685,85.5
-52.5,193.15068,85.7
-52.5,194.79451,88.30000000000001
-52.5,196.43835,87.7
-52.5,198.08218,88.60000000000001
-52.5,199.72603,89.7
-52.5,201.36986,89.9
-52.5,203.0137,89.10000000000001
-52.5,204.65753,85.60000000000001
-52.5,206.30136,85.5
-52.5,207.9452,88.0
-52.5,209.58904,88.30000000000001
-52.5,211.23288,88.5
-52.5,212.87671,89.0
-52.5,214.52054,89.0
-52.5,216.16438,89.60000000000001
-52.5,217.80821,90.5
-52.5,219.45206,89.4
-52.5,221.09589,88.2
-52.5,222.73972,90.60000000000001
-52.5,224.38356,91.5
-52.5,226.02739,92.0
-52.5,227.67123,91.30000000000001
-52.5,229.31506,91.7
-52.5,230.95891,92.30000000000001
-52.5,232.60274,91.9
-52.5,234.24657,90.9
-52.5,235.89041,90.7
-52.5,237.53424,89.9
-52.5,239.17809,90.0
-52.5,240.82191,88.5
-52.5,242.46574,87.30000000000001
-52.5,244.10959,87.4
-52.5,245.75342,87.4
-52.5,247.39726,87.2
-52.5,249.04109,86.9
-52.5,250.68492,86.7
-52.5,252.32877,86.2
-52.5,253.9726,84.4
-52.5,255.61644,88.2
-52.5,257.26025,87.80000000000001
-52.5,258.9041,88.30000000000001
-52.5,260.5479,88.10000000000001
-52.5,262.19177,87.5
-52.5,263.83563,87.10000000000001
-52.5,265.47943,86.2
-52.5,267.1233,85.10000000000001
-52.5,268.7671,84.5
-52.5,270.41095,84.30000000000001
-52.5,272.0548,82.4
-52.5,273.6986,82.0
-52.5,275.34247,82.80000000000001
-52.5,276.98633,82.2
-52.5,278.63013,83.9
-52.5,280.274,83.9
-52.5,281.9178,83.7
-52.5,283.56165,84.80000000000001
-52.5,285.2055,87.0
-52.5,286.8493,
-52.5,288.49316,77.10000000000001
-52.5,290.13696,74.2
-52.5,291.78082,65.3
-52.5,293.42468,64.9
-52.5,295.06848,66.4
-52.5,296.71234,67.60000000000001
-52.5,298.35614,72.5
-52.5,300.0,78.2
-52.5,301.64386,79.0
-52.5,303.28766,82.60000000000001
-52.5,304.93152,84.30000000000001
-52.5,306.57532,86.80000000000001
-52.5,308.21918,90.5
-52.5,309.86304,90.60000000000001
-52.5,311.50684,91.30000000000001
-52.5,313.1507,93.10000000000001
-52.5,314.7945,93.4
-52.5,316.43835,93.2
-52.5,318.0822,95.7
-52.5,319.726,96.4
-52.5,321.36987,96.9
-52.5,323.01367,96.80000000000001
-52.5,324.65753,97.60000000000001
-52.5,326.3014,97.80000000000001
-52.5,327.9452,97.60000000000001
-52.5,329.58905,96.60000000000001
-52.5,331.23285,96.10000000000001
-52.5,332.8767,95.60000000000001
-52.5,334.52057,95.4
-52.5,336.16437,95.2
-52.5,337.80823,94.10000000000001
-52.5,339.45203,94.0
-52.5,341.0959,92.5
-52.5,342.73975,91.80000000000001
-52.5,344.38354,92.2
-52.5,346.0274,91.4
-52.5,347.6712,91.2
-52.5,349.31506,90.7
-52.5,350.95892,91.0
-52.5,352.60272,91.60000000000001
-52.5,354.24658,91.4
-52.5,355.89038,91.9
-52.5,357.53424,91.10000000000001
-52.5,359.1781,91.10000000000001
-51.5,0.8035714,93.30000000000001
-51.5,2.4107141,92.0
-51.5,4.017857,93.30000000000001
-51.5,5.625,94.9
-51.5,7.2321424,95.2
-51.5,8.839285,96.60000000000001
-51.5,10.446428,97.80000000000001
-51.5,12.053572,97.60000000000001
-51.5,13.660713,97.5
-51.5,15.267857,96.9
-51.5,16.875,96.5
-51.5,18.482143,96.7
-51.5,20.089287,95.9
-51.5,21.696428,93.60000000000001
-51.5,23.303572,92.60000000000001
-51.5,24.910715,94.2
-51.5,26.517857,94.5
-51.5,28.125,91.5
-51.5,29.732143,89.60000000000001
-51.5,31.339287,90.9
-51.5,32.946426,92.5
-51.5,34.553574,94.30000000000001
-51.5,36.160713,95.7
-51.5,37.76786,96.4
-51.5,39.375,96.30000000000001
-51.5,40.98214,95.60000000000001
-51.5,42.589287,95.60000000000001
-51.5,44.196426,93.80000000000001
-51.5,45.803574,96.80000000000001
-51.5,47.410713,97.80000000000001
-51.5,49.01786,98.10000000000001
-51.5,50.625,98.2
-51.5,52.23214,96.80000000000001
-51.5,53.839287,96.5
-51.5,55.446426,95.80000000000001
-51.5,57.053574,96.7
-51.5,58.660713,95.0
-51.5,60.26786,96.0
-51.5,61.875,95.9
-51.5,63.48214,94.5
-51.5,65.08928,94.60000000000001
-51.5,66.69643,93.10000000000001
-51.5,68.30357,92.4
-51.5,69.910706,92.4
-51.5,71.51785,92.30000000000001
-51.5,73.125,92.30000000000001
-51.5,74.73215,91.0
-51.5,76.33928,91.10000000000001
-51.5,77.94643,93.10000000000001
-51.5,79.55357,94.60000000000001
-51.5,81.160706,95.0
-51.5,82.76785,94.10000000000001
-51.5,84.375,92.4
-51.5,85.98215,93.10000000000001
-51.5,87.58928,91.80000000000001
-51.5,89.19643,88.60000000000001
-51.5,90.80357,91.60000000000001
-51.5,92.410706,90.60000000000001
-51.5,94.01785,87.0
-51.5,95.625,87.4
-51.5,97.23215,87.60000000000001
-51.5,98.83928,87.0
-51.5,100.44643,88.60000000000001
-51.5,102.05357,87.80000000000001
-51.5,103.660706,87.80000000000001
-51.5,105.26785,86.4
-51.5,106.875,83.9
-51.5,108.48215,85.5
-51.5,110.08928,84.5
-51.5,111.69643,84.7
-51.5,113.30357,86.0
-51.5,114.910706,83.10000000000001
-51.5,116.51785,85.9
-51.5,118.125,86.60000000000001
-51.5,119.73215,88.30000000000001
-51.5,121.33928,85.5
-51.5,122.94643,87.10000000000001
-51.5,124.55357,85.80000000000001
-51.5,126.160706,84.60000000000001
-51.5,127.76785,83.0
-51.5,129.375,82.2
-51.5,130.98215,81.80000000000001
-51.5,132.5893,82.80000000000001
-51.5,134.19643,84.10000000000001
-51.5,135.80357,83.9
-51.5,137.41072,79.9
-51.5,139.01785,75.5
-51.5,140.625,77.30000000000001
-51.5,142.23215,81.0
-51.5,143.8393,81.7
-51.5,145.44643,78.7
-51.5,147.05357,79.30000000000001
-51.5,148.66072,81.2
-51.5,150.26785,80.30000000000001
-51.5,151.875,77.0
-51.5,153.48215,79.60000000000001
-51.5,155.0893,82.0
-51.5,156.69643,82.30000000000001
-51.5,158.30357,79.2
-51.5,159.91072,74.4
-51.5,161.51785,74.3
-51.5,163.125,77.30000000000001
-51.5,164.73215,76.2
-51.5,166.3393,75.5
-51.5,167.94643,74.8
-51.5,169.55357,78.80000000000001
-51.5,171.16072,79.0
-51.5,172.76785,78.0
-51.5,174.375,77.60000000000001
-51.5,175.98215,77.7
-51.5,177.5893,82.10000000000001
-51.5,179.19643,84.2
-51.5,180.80357,90.9
-51.5,182.41072,93.0
-51.5,184.01785,90.5
-51.5,185.625,87.0
-51.5,187.23215,86.10000000000001
-51.5,188.8393,85.60000000000001
-51.5,190.44643,85.10000000000001
-51.5,192.05357,85.10000000000001
-51.5,193.66072,86.2
-51.5,195.26785,87.2
-51.5,196.875,85.7
-51.5,198.48215,86.80000000000001
-51.5,200.0893,89.10000000000001
-51.5,201.69643,88.9
-51.5,203.30357,85.7
-51.5,204.91072,83.2
-51.5,206.51785,84.5
-51.5,208.125,88.0
-51.5,209.73215,88.10000000000001
-51.5,211.3393,87.0
-51.5,212.94643,88.30000000000001
-51.5,214.55357,87.5
-51.5,216.16072,89.2
-51.5,217.76785,90.30000000000001
-51.5,219.375,90.2
-51.5,220.98215,88.30000000000001
-51.5,222.5893,87.9
-51.5,224.19643,88.60000000000001
-51.5,225.80357,89.0
-51.5,227.41072,89.5
-51.5,229.01785,89.0
-51.5,230.625,89.80000000000001
-51.5,232.23215,89.30000000000001
-51.5,233.8393,89.7
-51.5,235.44643,87.5
-51.5,237.05357,88.5
-51.5,238.66072,87.80000000000001
-51.5,240.26785,87.10000000000001
-51.5,241.875,85.0
-51.5,243.48215,85.4
-51.5,245.0893,85.9
-51.5,246.69643,86.10000000000001
-51.5,248.30357,86.9
-51.5,249.91072,85.5
-51.5,251.51785,85.7
-51.5,253.125,85.9
-51.5,254.73215,86.9
-51.5,256.3393,87.4
-51.5,257.9464,87.7
-51.5,259.5536,85.4
-51.5,261.1607,86.80000000000001
-51.5,262.76788,84.9
-51.5,264.375,85.9
-51.5,265.98212,86.10000000000001
-51.5,267.5893,84.4
-51.5,269.1964,84.2
-51.5,270.8036,84.5
-51.5,272.4107,83.9
-51.5,274.01788,83.0
-51.5,275.625,83.60000000000001
-51.5,277.23212,83.30000000000001
-51.5,278.8393,84.10000000000001
-51.5,280.4464,84.10000000000001
-51.5,282.0536,83.4
-51.5,283.6607,86.0
-51.5,285.26788,88.80000000000001
-51.5,286.875,85.0
-51.5,288.48212,74.4
-51.5,290.0893,73.4
-51.5,291.6964,70.60000000000001
-51.5,293.3036,72.10000000000001
-51.5,294.9107,67.3
-51.5,296.51788,68.7
-51.5,298.125,68.8
-51.5,299.73212,73.2
-51.5,301.3393,76.80000000000001
-51.5,302.9464,74.9
-51.5,304.5536,83.7
-51.5,306.1607,86.2
-51.5,307.76788,86.2
-51.5,309.375,87.10000000000001
-51.5,310.98212,89.10000000000001
-51.5,312.5893,90.4
-51.5,314.1964,90.4
-51.5,315.8036,88.60000000000001
-51.5,317.4107,92.80000000000001
-51.5,319.01788,96.2
-51.5,320.625,96.2
-51.5,322.23212,95.4
-51.5,323.8393,98.10000000000001
-51.5,325.4464,97.7
-51.5,327.0536,98.10000000000001
-51.5,328.6607,97.30000000000001
-51.5,330.26788,97.0
-51.5,331.875,96.0
-51.5,333.48212,96.10000000000001
-51.5,335.0893,95.60000000000001
-51.5,336.6964,96.9
-51.5,338.3036,96.60000000000001
-51.5,339.9107,96.5
-51.5,341.51788,96.10000000000001
-51.5,343.125,95.7
-51.5,344.73212,94.9
-51.5,346.3393,94.0
-51.5,347.9464,93.9
-51.5,349.5536,93.30000000000001
-51.5,351.1607,92.9
-51.5,352.76788,92.5
-51.5,354.375,92.0
-51.5,355.98212,92.2
-51.5,357.5893,89.80000000000001
-51.5,359.1964,91.80000000000001
-50.5,0.7860262,93.2
-50.5,2.3580785,92.30000000000001
-50.5,3.930131,92.30000000000001
-50.5,5.502184,94.2
-50.5,7.074236,94.4
-50.5,8.646288,96.30000000000001
-50.5,10.218341,97.60000000000001
-50.5,11.790393,97.30000000000001
-50.5,13.362445,98.5
-50.5,14.934498,96.5
-50.5,16.50655,96.5
-50.5,18.078602,96.60000000000001
-50.5,19.650656,96.60000000000001
-50.5,21.222708,94.10000000000001
-50.5,22.79476,92.5
-50.5,24.366812,91.0
-50.5,25.938864,92.80000000000001
-50.5,27.510918,91.4
-50.5,29.08297,87.30000000000001
-50.5,30.655022,88.2
-50.5,32.227074,90.60000000000001
-50.5,33.799126,92.4
-50.5,35.371178,93.60000000000001
-50.5,36.94323,96.0
-50.5,38.515285,96.2
-50.5,40.087337,95.60000000000001
-50.5,41.65939,93.7
-50.5,43.23144,94.0
-50.5,44.803493,96.10000000000001
-50.5,46.375546,97.9
-50.5,47.947598,97.80000000000001
-50.5,49.51965,97.60000000000001
-50.5,51.0917,96.5
-50.5,52.663754,96.10000000000001
-50.5,54.23581,96.2
-50.5,55.80786,97.10000000000001
-50.5,57.379913,96.2
-50.5,58.951965,96.5
-50.5,60.524017,96.30000000000001
-50.5,62.09607,95.30000000000001
-50.5,63.66812,93.30000000000001
-50.5,65.24017,93.30000000000001
-50.5,66.812225,91.60000000000001
-50.5,68.38428,90.30000000000001
-50.5,69.95633,88.2
-50.5,71.52838,90.9
-50.5,73.10043,92.0
-50.5,74.672485,91.30000000000001
-50.5,76.244545,93.80000000000001
-50.5,77.8166,93.10000000000001
-50.5,79.38865,90.5
-50.5,80.9607,89.80000000000001
-50.5,82.53275,93.0
-50.5,84.104805,93.5
-50.5,85.67686,91.80000000000001
-50.5,87.24891,91.60000000000001
-50.5,88.82096,88.4
-50.5,90.39301,86.4
-50.5,91.965065,89.4
-50.5,93.53712,89.0
-50.5,95.10917,89.0
-50.5,96.68122,87.4
-50.5,98.25327,86.30000000000001
-50.5,99.825325,87.4
-50.5,101.39738,87.2
-50.5,102.96943,87.5
-50.5,104.54148,88.2
-50.5,106.11354,86.60000000000001
-50.5,107.68559,86.10000000000001
-50.5,109.257645,86.30000000000001
-50.5,110.8297,84.0
-50.5,112.40175,82.2
-50.5,113.9738,81.4
-50.5,115.54585,84.9
-50.5,117.117905,88.0
-50.5,118.68996,89.7
-50.5,120.26201,89.5
-50.5,121.83406,84.10000000000001
-50.5,123.40611,85.2
-50.5,124.978165,87.10000000000001
-50.5,126.55022,86.9
-50.5,128.12227,83.4
-50.5,129.69432,81.2
-50.5,131.26637,79.9
-50.5,132.83842,82.2
-50.5,134.41048,82.80000000000001
-50.5,135.98253,83.4
-50.5,137.55458,81.5
-50.5,139.12663,80.0
-50.5,140.69868,81.9
-50.5,142.27074,81.9
-50.5,143.84279,79.7
-50.5,145.41484,80.10000000000001
-50.5,146.9869,78.7
-50.5,148.55894,78.9
-50.5,150.131,78.5
-50.5,151.70306,74.8
-50.5,153.27512,78.9
-50.5,154.84717,79.10000000000001
-50.5,156.41922,77.7
-50.5,157.99127,76.80000000000001
-50.5,159.56332,78.80000000000001
-50.5,161.13538,79.5
-50.5,162.70743,76.2
-50.5,164.27948,74.4
-50.5,165.85153,76.0
-50.5,167.42358,75.4
-50.5,168.99564,77.7
-50.5,170.56769,80.0
-50.5,172.13974,80.2
-50.5,173.71179,81.0
-50.5,175.28384,78.2
-50.5,176.8559,78.2
-50.5,178.42795,90.60000000000001
-50.5,180.0,91.4
-50.5,181.57205,92.9
-50.5,183.1441,92.10000000000001
-50.5,184.71616,89.4
-50.5,186.28821,86.10000000000001
-50.5,187.86026,85.2
-50.5,189.43231,84.80000000000001
-50.5,191.00436,85.5
-50.5,192.57642,86.4
-50.5,194.14847,85.7
-50.5,195.72052,88.10000000000001
-50.5,197.29257,85.7
-50.5,198.86462,83.30000000000001
-50.5,200.43668,85.4
-50.5,202.00873,86.9
-50.5,203.58078,87.5
-50.5,205.15283,85.60000000000001
-50.5,206.72488,85.30000000000001
-50.5,208.29694,86.2
-50.5,209.86899,85.9
-50.5,211.44106,86.5
-50.5,213.0131,87.9
-50.5,214.58516,88.10000000000001
-50.5,216.15721,90.2
-50.5,217.72926,89.5
-50.5,219.30132,89.10000000000001
-50.5,220.87337,88.7
-50.5,222.44542,87.0
-50.5,224.01747,87.10000000000001
-50.5,225.58952,86.60000000000001
-50.5,227.16158,87.7
-50.5,228.73363,87.5
-50.5,230.30568,87.4
-50.5,231.87773,88.30000000000001
-50.5,233.44978,87.80000000000001
-50.5,235.02184,87.10000000000001
-50.5,236.59389,87.10000000000001
-50.5,238.16594,86.60000000000001
-50.5,239.73799,87.0
-50.5,241.31004,85.4
-50.5,242.8821,85.4
-50.5,244.45415,85.0
-50.5,246.0262,83.60000000000001
-50.5,247.59825,85.4
-50.5,249.1703,85.10000000000001
-50.5,250.74236,86.10000000000001
-50.5,252.3144,87.80000000000001
-50.5,253.88646,88.9
-50.5,255.45851,88.2
-50.5,257.03058,87.60000000000001
-50.5,258.6026,86.30000000000001
-50.5,260.17468,86.60000000000001
-50.5,261.7467,86.9
-50.5,263.3188,84.5
-50.5,264.8908,83.2
-50.5,266.4629,83.30000000000001
-50.5,268.0349,83.80000000000001
-50.5,269.607,82.30000000000001
-50.5,271.17902,84.80000000000001
-50.5,272.7511,83.0
-50.5,274.32312,83.9
-50.5,275.8952,83.9
-50.5,277.46722,83.4
-50.5,279.0393,84.2
-50.5,280.61133,85.0
-50.5,282.1834,86.30000000000001
-50.5,283.75543,90.2
-50.5,285.3275,
-50.5,286.89954,83.30000000000001
-50.5,288.47162,68.0
-50.5,290.04364,76.10000000000001
-50.5,291.61572,74.2
-50.5,293.18774,69.2
-50.5,294.75983,65.60000000000001
-50.5,296.33185,66.2
-50.5,297.90393,68.60000000000001
-50.5,299.47595,62.7
-50.5,301.04803,64.4
-50.5,302.62012,71.60000000000001
-50.5,304.19214,82.60000000000001
-50.5,305.76422,85.5
-50.5,307.33624,82.7
-50.5,308.90833,83.4
-50.5,310.48035,87.30000000000001
-50.5,312.05243,87.9
-50.5,313.62445,85.60000000000001
-50.5,315.19653,83.7
-50.5,316.76855,87.5
-50.5,318.34064,92.30000000000001
-50.5,319.91266,97.4
-50.5,321.48474,95.2
-50.5,323.05676,95.60000000000001
-50.5,324.62885,94.80000000000001
-50.5,326.20087,98.10000000000001
-50.5,327.77295,97.7
-50.5,329.34497,97.2
-50.5,330.91705,97.10000000000001
-50.5,332.48907,93.60000000000001
-50.5,334.06116,96.0
-50.5,335.63318,95.5
-50.5,337.20526,95.7
-50.5,338.77728,96.30000000000001
-50.5,340.34937,96.10000000000001
-50.5,341.9214,96.30000000000001
-50.5,343.49347,95.30000000000001
-50.5,345.0655,95.5
